FID,Cell_id,Cell_lat,BIO1MEAN,BIO10MEAN,BIO11MEAN,BIO12MEAN,BIO13MEAN,BIO14MEAN,BIO15MEAN,BIO16MEAN,BIO17MEAN,BIO18MEAN,BIO19MEAN,BIO2MEAN,BIO3MEAN,BIO4MEAN,BIO5MEAN,BIO6MEAN,BIO7MEAN,BIO8MEAN,BIO9MEAN,ElevMean
2241,Cell_04042,57.6669006,9.8166704,8.25,30.7523994,690.375,25.4381008,-1.47738,26.9155006,17.4726009,4.6214299,18.9249992,2.1380999,616.2490234,69.6583023,34.8154984,21.7511997,187.720993,115.1520004,180.4400024,147.9880066,49.75
2242,Cell_04045,56.1805,10.0093002,7.4287,27.4647999,749.6560059,25.7593002,-1.41019,27.1693993,20.2721996,0.711111,19.5750008,1.44815,611.78302,74.4000015,28.9869995,27.0730991,204.0440063,99.0582962,203.4459991,111.9789963,47.9514008
2243,Cell_04046,56.6805,8.9731503,7.4000001,25.1019001,810.5910034,25.8880005,-3.70278,29.5907001,18.8869991,0.196296,19.2593002,-0.610185,756.6560059,84.3824005,39.0278015,21.4925995,235.7839966,136.8970032,231.9889984,154.7259979,130.2359924
2244,Cell_04049,55.6425018,10.9380999,5.10952,23.0643005,643.4949951,23.6238003,1.41905,22.2047997,9.9809504,5.3059502,19.1095009,3.5404799,626.2310181,66.7238007,33.9845009,18.3607006,185.2109985,119.3539963,169.4259949,153.4830017,29.1007996
2245,Cell_04050,68.7081985,6.95926,4.27037,23.6741009,512.7479858,17.2147999,-0.888889,18.1037006,5.7777801,10.9370003,13.7110996,1.42963,1524.400024,219.4629974,68.9185028,33.9147987,536.3439941,235.8670044,264.9410095,406.973999,89.9000015
2246,Cell_04051,42.274601,16.4263,9.1087704,31.5806999,719.5999756,32.8964996,4.00526,28.8911991,10.7614002,26.6245995,25.7350998,8.2947397,1373.560059,206.3209991,34.1525993,46.4140015,530.3809814,133.6000061,133.6490021,460.0159912,414.7290039
2247,Cell_04052,39.1805,16.5778008,11.3963003,35.4065018,773.427002,34.4860992,2.3231499,32.1629982,10.2925997,27.3055992,26.3740997,7.53056,641.2949829,92.0906982,18.1657009,48.8480988,251.3029938,62.2593002,62.1777992,232.0910034,565.4650269
2248,Cell_04053,79.3685989,-0.666667,1.75,10.6056004,489.9670105,6.7555599,-8.3666697,15.1222,2.2888899,0,5.4944401,-6.4111099,679.0830078,95.8610992,27.8943996,41.1944008,247.5110016,90.2611008,178.4219971,161.2720032,134.3999939
2249,Cell_04056,48.1805,13.2805996,10.2250004,33.9342995,766.0889893,31.1074009,0.923148,30.1842995,21.3999996,4.8768501,22.9102001,4.1944399,563.1879883,65.0065002,31.8852005,23.6203995,183.1589966,99.8286972,174.0189972,113.7190018,138.4440002
2250,Cell_04057,77.2155991,1.11333,3.2144401,22.6588993,371.0629883,7.7066698,-6.3611102,14.0677996,-0.726667,1.96778,5.6388898,-3.39556,519.9520264,57.6399994,24.6499996,24.4755993,164.9799957,85.6367035,118.112999,133.9799957,405.5209961
2251,Cell_04058,65.1804962,5.2879601,4.9953699,28.7963009,459.2850037,15.9203997,-1.41389,17.3342991,1.88056,7.0490699,11.7601995,1.04259,1070.5,130.1009979,52.3443985,30.5324001,339.0109863,166.6060028,195.6560059,324.8210144,373.8540039
2252,Cell_04059,46.6805,11.2018995,10.0565004,32.2167015,808.9530029,28.8148003,-2.4000001,31.2147999,19.7231007,1.96944,21.4258995,1.63704,549.742981,88.8065033,21.2369995,49.887001,238.3300018,71.7657013,216.404007,74.7935028,581.9439697
2253,Cell_04061,49.9886017,10.4537001,9.5749998,26.9120007,995.3400269,30.1889,-5.42593,35.6147995,21.4953995,0.97037,22.6166992,-1.6527801,563.690979,66.2713013,32.3417015,19.9027996,178.0939941,114.2559967,168.5769958,131.9620056,144.201004
2254,Cell_04063,51.6805,11.5213003,8.4379597,34.0573997,601.8900146,26.2129993,1.3213,24.8917007,6.68611,12.5120001,19.2092991,4.6518502,906.322998,92.4352036,61.3176003,12.2130003,257.0780029,200.8119965,220.8789978,236.7339935,177.1459961
2255,Cell_04065,43.1805,15.5684996,9.0861101,34.2481003,644.4790039,30.9610996,4.44907,26.5119991,10.5573997,24.8962994,23.9213009,8.4305601,694.3060303,86.7898026,23.1380005,30.8806,227.2230072,102.7549973,106.9820023,207.0809937,327.3059998
2256,Cell_04066,42.6805,8.6972198,10.8491001,36.1119995,693.4249878,26.8962994,-3.1601901,30.0564995,3.98611,19.3360996,17.9333,1.1833301,1129.640015,123.9720001,57.0629997,21.6490993,343.4450073,197.9539948,198.125,308.9570007,1714.780029
2257,Cell_04068,53.6805,11.1870003,7.8703699,32.264801,614.742981,25.5888996,1.14352,24.4454002,6.1157398,7.3101802,19.0156994,4.1518502,754.7059937,78.8000031,48.9249992,13.8204002,218.6600037,163.2749939,196.5370026,200.151001,37.1596985
2258,Cell_04069,49.1805,10.6332998,9.0472202,29,853.28302,28.2000008,-3.0592599,31.2593002,20.0480995,0.362963,21.0991001,0.336111,637.4379883,93.5962982,30.3055992,38.1795998,249.154007,107.5579987,240.8099976,119.1340027,304.4309998
2259,Cell_04071,50.1441002,10.1295996,9.0546303,25.5667,1000.630005,29.4204006,-5.9944401,35.4147987,21.3027992,1.75741,22.2852001,-2.1666701,566.1779785,65.6082993,33.5139008,19.7194004,180.0200043,116.6200027,171.7250061,132.6690063,172.9720001
2260,Cell_04072,57.6805,8.9601898,7.8833299,27.1963005,786.0789795,25.4379997,-3.6703701,29.1082993,19.2166996,1.73796,18.9852009,-0.171296,698.117981,82.2889023,34.2167015,26.7926006,231.3470001,114.0559998,227.5890045,135.1089935,71.8542023
2261,Cell_04073,68.0045013,7.03333,3.84444,23.6777992,451.6279907,16.1333008,-0.111111,16.2444,5.1722202,11.0500002,12.8778,2.0888901,2176.780029,299.5499878,84.6110992,38.8833008,785.2780151,287.4830017,394.1440125,612.7609863,250.1430054
2262,Cell_04077,64.6804962,4.0629601,7.3351798,24.6898003,803.8610229,20.8824005,-8.8481503,29.7306004,15.8991003,-2.64167,14.5639,-5.0212998,714.6900024,104.6819992,35.6500015,34.2221985,266.2869873,113.3809967,266.20401,137.3300018,502.8609924
2263,Cell_04079,67.6804962,2.5046301,8.0805597,24.3943996,897.0720215,20.6056004,-12.5369997,33.142601,15.8694,-4.9481502,14.2370005,-7.7249999,577.3179932,103.8700027,25.1527996,47.5259018,244.6959991,80.5832977,244.7539978,93.9897995,467.3259888
2264,Cell_04080,47.1805,12.6426001,10.2638998,29.2786999,944.6019897,32.5880013,-2.46574,35.0536995,22.5083008,1.68981,24.5389004,1.49444,433.769989,53.2897987,25.3880005,23.3342991,145.4949951,83.9564972,133.654007,92.9518967,59.0625
2265,Cell_04081,58.9785995,9.7333298,5.0666699,21.2066994,698.2269897,23.3866997,-0.56,23.9466991,11.7266998,5.1733298,18.8066998,2.0599999,673.9869995,87.6066971,33.4399986,33.8133011,242.3200073,107.1869965,171.0529938,131.1730042,19.7390995
2266,Cell_04084,65.6331024,5.1505799,5.1448302,30.2943001,453.0690002,15.2586002,-1.73333,16.9920006,8.2953997,6.53793,11.4562998,0.773563,557.0720215,63.3483009,30.0506001,18.3402004,166.3410034,109.6149979,140.3600006,137.3150024,268
2267,Cell_04085,43.6805,14.1083002,11.3315001,34.6027985,821.2839966,32.828701,0.0324074,32.796299,19.7101994,14.2379999,24.4389,4.2379599,587.7420044,72.389801,32.0480995,25.1564999,199.9629974,111.1230011,156.6649933,120.8990021,238.125
2268,Cell_04087,47.1805,11.6480999,8.36481,32.985199,645.6719971,26.6147995,1.21759,25.3971996,16.9906998,5.4000001,19.8064995,4.0777798,1308.869995,147.8829956,81.2963028,17.9610996,407.4349976,269.1560059,389.8999939,277.3139954,650.625
2269,Cell_04089,65.6804962,2.6537001,6.5092602,24.1972008,710.3259888,17.6508999,-9.28333,26.9342995,-0.277778,1.12222,11.9203997,-5.3888898,950.5939941,113.3089981,40.296299,28.4167004,296.2359924,144.8540039,241.4349976,267.8399963,749.9509888
2270,Cell_04093,63.5634995,9.0566702,4.46,25.1966991,501.2130127,18.9566994,1.16667,17.7900009,10.0633001,11.0699997,15.3500004,3.3866701,1286.75,164.0500031,57.8699989,31.4599991,443.4299927,202.4600067,295.553009,348.1570129,48.3616982
2271,Cell_04096,53.6805,9.3574104,7.43611,25.8833008,803.8319702,25.2380009,-3.5833299,28.8213005,18.8796005,-0.60463,19.2999992,-0.297222,646.151001,79.5417023,37.8480988,24.7667007,221.5780029,120.137001,215.5930023,125.6289978,163.3059998
2272,Cell_04097,42.6805,12.7601995,10.4555998,39.0295982,601.5219727,28.5981998,1.80926,26.7889004,6.09444,21.3213005,20.6315002,6.0138898,1246.599976,176.9250031,31.0583,48.174099,494.2319946,117.7890015,128.8589935,475.3450012,901.9719849
2273,Cell_04099,60.6805,7.9574099,7.8657398,25.7565002,796.2230225,25.2259007,-5.3324099,30.5583,15.3795996,2.5425899,18.4018993,-1.00833,670.0629883,80.6481018,36.1036987,26.8546009,219.5050049,115.689003,209.3760071,139.9539948,90.694397
2274,Cell_04103,46.6805,8.0907402,8.9611101,33.4693985,681.3029785,23.3407001,-3.4777801,26.8185005,15.0991001,-0.0009259,16.6555996,0.174074,1361.439941,155.026001,63.5508995,25.4120007,438.95401,226.529007,424.6849976,226.7180023,1388.660034
2275,Cell_04106,48.1805,13.0389004,9.8842602,35.5167007,649.4439697,29.8250008,1.96481,27.8602009,6.0666699,18.8129997,21.4204006,5.65556,691.9290161,68.4259033,45.4519005,12.3305998,197.8139954,150.2559967,155.8430023,191.4309998,166.701004
2276,Cell_04107,52.6805,11.4361,8.8685198,30.8204002,747.3460083,28.2556,-0.646296,28.9018002,20.1352005,2.5564799,20.7667007,2.52315,532.2979736,73.360199,25.4444008,34.6147995,199.0559998,84.5222015,198.0540009,94.3582993,86.9235992
2277,Cell_04108,40.6805,15.3907003,10.3369999,37.7546005,626.6599731,31.3342991,3.9518499,27.3824005,8.25741,24.5286999,23.6389008,8.4638901,903.5650024,147.102005,10.9250002,60.3889008,409.3869934,59.9147987,60.1018982,402.25,694.6530151
2278,Cell_04109,64.1846008,5.3324099,4.5768499,28.2518997,441.8190002,14.5953999,-1.61852,16.2138996,4.0018501,7.2851901,11.1843004,0.702778,1182.280029,125.8679962,70.4259033,17.8712997,351.8420105,226.5019989,267.3519897,319.8770142,248.8500061
2279,Cell_04110,58.739399,9.12778,6.4819398,25.4167004,692.1989746,23.4207993,-2.0819399,25.5028,9.5611095,13.2472,17.9916992,1.07917,1181.449951,152.3099976,64.5860977,29.6763992,414.756012,206.6600037,243.4929962,295.8070068,164.1459961
2280,Cell_04111,66.1804962,4.9036999,7.4611101,22.6119995,919.375,23.2194004,-9.7851801,33.0046005,14.3898001,1.1037,16.9722004,-5.5583301,613.434021,68.930603,30.8999996,24.5175991,196.0119934,106.5899963,184.4199982,139.9889984,79.3332977
2281,Cell_04112,55.6805,9.3490696,7.9740701,27.4241009,791.4140015,26.0786991,-3.1509299,29.2296009,20.3684998,-0.639815,19.3546009,0.0657408,674.7969971,79.2694016,36.4065018,24.0778008,225.9349976,121.4489975,225.8970032,134.4080048,156.4100037
2282,Cell_04113,67.1804962,3.0759301,8.4842596,25.0056,908.3040161,21.5536995,-12.375,33.9286995,16.5056,-4.1944399,14.9175997,-7.3685198,604.7750244,93.8443985,28.9167004,38.5425987,236.0899963,92.2332993,235.9259949,110.7149963,406.5969849
2283,Cell_04114,47.1805,13.6111002,9.8592596,32.2787018,801.7310181,31.3092995,0.707407,30.6019001,21.0869999,4.8064799,23.6056004,4.04352,521.0239868,62.8389015,29.6056004,24.1823997,169.848999,92.7101974,152.9259949,106.6009979,123.9100037
2284,Cell_04115,52.1069984,9.3148203,8.3731499,25.8962994,912.1680298,27.0028,-5.3759298,32.3787003,19.7546005,-2.1129601,20.4703999,-1.82037,664.2550049,85.737999,36.8250008,26.8101997,229.6569977,121.1920013,224.173996,132.7039948,176.9790039
2285,Cell_04120,55.2417984,11.0939999,6.1368999,27.4939995,604.5059814,24.0737991,1.72262,22.3512001,8.4773798,5.6809502,18.6987991,4.2023802,631.34198,67.9131012,37.4059982,16.3654995,187.7550049,123.9990005,160.9830017,150.2489929,41.6521988
2286,Cell_04121,60.6805,7.0398102,8.7138901,28.6917,767.8469849,24.1147995,-6.3083301,30.4230995,18.2434998,-2.30463,16.9204006,-1.9435199,689.6500244,83.5888977,31.5564995,28.1194,234.6900024,110.8000031,234.6569977,122.6869965,299.7290039
2287,Cell_04123,38.1805,18.7416992,12.3519001,45.0388985,548.3150024,34.799099,7.3583298,27.4407005,12.5369997,26.1592999,25.7306004,12.3823996,550,95.4380035,3.45648,65.1500015,253.595993,24.0508995,29.5065002,246.5879974,157.826004
2288,Cell_04127,79.6160965,-1.2939399,4.2575798,22.0485001,541.4949951,7.9575801,-11.1135998,19.0711994,-0.930303,-0.213636,5.35606,-7.4863601,515.1199951,57.712101,21.8969994,28.1727009,158.8619995,76.2605972,124.9680023,142.4830017,323.8160095
2289,Cell_04129,58.2666016,9.0811596,6.4913001,27.7087002,617.7940063,22.2667007,-1.14203,23.4087009,5.6159401,14.2768002,17.0158997,2.0362301,1571.709961,205.1119995,71.8609009,36.7290001,569.6939697,233.3699951,264.9679871,477.678009,162.25
2290,Cell_04131,55.9978981,10.5667,5.4285698,24.0429001,652.4240112,23.3381004,0.7,22.6380997,15.0190001,5.2142901,18.7523994,2.88095,593.289978,63.3095016,30.5048008,19.7999992,177.4900055,108.5619965,167.1620026,138.5709991,13.0454998
2291,Cell_04132,62.1805,7.3740702,6.8481498,21.3286991,888.6859741,25.2064991,-6.9351802,32.1417007,18.2898006,-0.246296,18.8897991,-2.9027801,655.5430298,83.7963028,33.6593018,29.8980999,221.6799927,106.310997,217.7709961,127.9049988,105.8119965
2292,Cell_04133,47.1805,12.6971998,8.6546297,33.139801,653.1069946,28.3101997,2.1981499,26.1119995,7.5277801,22.2324009,20.9666996,5.0990701,1107.040039,110.8580017,63.3731003,16.1555996,313.4039917,219.6179962,226.4400024,290.4840088,380.9309998
2293,Cell_04135,43.6805,14.2953997,8.6703701,33.1833,644.2050171,29.4990997,3.4009299,26.0981998,9.8074102,23.5953999,22.6611004,7.22963,741.0460205,97.5860977,26.2369995,31.4333,246.9389954,111.1999969,118.0199966,219.7089996,562.7919922
2294,Cell_04137,58.9081993,9.6666698,6.3000002,25.3666992,683.7999878,23.9666996,-1.0666699,25.0333004,7.3333302,5.6999998,18.7000008,2.0999999,557.0670166,62.2667007,30.6000004,23.1667004,171.9329987,102.3669968,151.1670074,128,19
2295,Cell_04139,50.1805,11.9462996,8.4879599,34.5796013,586.1799927,26.6730995,2.0694399,24.6037006,5.6981502,20.6119995,19.4185009,5.2648101,799.2360229,82.0740967,51.2120018,14.4434996,234.7519989,164.7259979,172.7720032,216.7449951,172.0140076
2296,Cell_04141,65.1804962,4.1055598,7.97963,24.7343006,879.8439941,21.7963009,-10.4889002,32.2851982,16.8731003,-2.74722,15.4823999,-6.1138902,655.9160156,98.8156967,32.0852013,35.051899,242.3990021,101.3799973,242.4889984,125.7679977,351.6459961
2297,Cell_04143,57.9612007,10.0667,4.9333301,22.3666992,647.4000244,22.9333,0.766667,22.1667004,12.3667002,8.53333,18.6333008,3.0666699,545.9000244,64.7667007,27.3332996,27.7000008,176.6329956,92.0999985,146.1999969,126.9670029,0
2298,Cell_04145,49.1805,11.2481003,8.58148,31.3230991,712.2890015,27.5443993,0.0740741,27.4703999,18.4666996,6.5963001,20.2343006,2.8213,712.2379761,82.3314972,45.4620018,20.3824005,229.7980042,143.1820068,217.5019989,157.7250061,438.4580078
2299,Cell_04146,50.6805,9.9870396,7.98241,30.8593006,670.59198,25.1991005,-0.752778,25.9519005,10.1555996,8.79074,18.4610996,2.20278,861.1380005,92.3184967,57.8389015,14.9092999,249.6860046,185.8450012,224.4409943,212.1519928,521.6740112
2300,Cell_04147,77.6587982,0.460215,3.8171999,23.8796005,423.2520142,7.9085999,-7.9924698,15.9011002,-2.5483899,2.5107501,5.4967699,-4.6569901,451.2420044,54.793499,19.0268993,30.7891998,155.3439941,66.8902969,94.3591003,122.6660004,422.1340027
2301,Cell_04148,51.1805,10.2351999,8.53055,26.1795998,931.3480225,28.2721996,-4.3731499,32.645401,20.8934994,-0.075,21.5722008,-0.996296,630.1140137,79.694397,37.8518982,23.6065006,209.5559998,125.1190033,204.9750061,137.8029938,148.7640076
2302,Cell_04150,66.1804962,3.9481499,7.6870399,22.6324005,931.0310059,22.7675991,-11.1851997,33.9528008,17.9046001,-3.53426,16.1870003,-6.6166701,618.710022,77.6435013,30.4027996,31.6102009,220.2700043,95.5296021,220.1260071,110.939003,239.9309998
2303,Cell_04153,48.1805,12.2852001,8.94907,33.7722015,659.1970215,28.1536999,1.6546299,26.4990997,5.27315,21.9953995,20.7259007,4.7546301,867.7449951,89.9445038,54.7611008,15.6167002,251.6840057,175.7749939,191.2850037,242.7610016,346.9719849
2304,Cell_04154,47.6805,8.8888903,8.2555599,32.7434998,640.8380127,23.4277992,-1.82593,25.2537003,16.3990993,2.2583301,16.8906994,1.43056,1491.640015,188.2960052,84.8861008,26.6259003,516.2520142,285.7550049,510.7430115,289.5920105,1053.880005
2305,Cell_04156,47.1805,12.6536999,8.8611097,28.4638996,850.2739868,29.9722004,-1.17685,31.1490993,21.6693993,5.6666698,23.2434998,2.45648,574.1480103,81.1648026,25.5212994,32.2509003,210.6049957,105.7080002,191.6190033,115.4100037,191.5899963
2306,Cell_04157,68.2158966,7.2047601,4.6809502,24.9524002,512.1240234,17.8332996,-0.966667,18.7999992,4.96667,11.9905005,13.8905001,1.54286,1666.23999,238.9759979,67.9237976,37.6952019,606.0289917,233.3999939,267.776001,448.6480103,100.6559982
2307,Cell_04158,41.2947006,17.1039009,10.4352999,38.2882004,620.835022,32.0862999,4.8372598,27.2490005,18.5235004,25.4489994,25.2255001,10.2175999,559.9749756,78.7372971,21.1882,30.7569008,192.4859924,103.3529968,123.0220032,120.3410034,278.5830078
2308,Cell_04160,48.6805,11.3667002,9.8731499,27.8314991,982.8770142,31.2667007,-4.23981,35.5065002,21.8630009,17.7954006,23.4769001,-0.510185,528.1699829,60.7472,29.8778,20.5583,163.6049957,101.8809967,147.8639984,138.4839935,153.6809998
2309,Cell_04162,44.6805,10.1787004,9.0611095,34.0852013,640.7559814,26.1019001,-0.425926,26.5277996,6.0416698,19.3167,18.5286999,3.2185199,990.9349976,129.5619965,42.6610985,27.6639004,318.8179932,161.5709991,171.6430054,270.0169983,1090.219971
2310,Cell_04163,44.1805,13.6240997,10.4019003,36.6545982,656.4769897,30.2852001,1.92963,28.3556004,8.00741,23.3619995,22.0741005,6.26296,727.7860107,77.7907028,35.4082985,20.0463009,212.7140045,133.9700012,136.2799988,200.6609955,547.1530151
2311,Cell_04164,60.6805,3.8064799,8.0175896,27.3740997,755.0139771,20.1851997,-9.11759,29.3027992,14.6703997,-2.45926,13.5204,-4.8759298,676.6119995,81.413002,32.6036987,29.1814995,229.1809998,108.2939987,229.1719971,125.7610016,833.8610229
2312,Cell_04165,58.1847,9.5757599,6.90202,28.6767998,632.4249878,23.3535004,-0.784848,24.1383991,7.2060599,6.5303001,17.7262993,2.3697,887.2579956,100.8850021,52.3404007,21.9948997,284.4779968,167.5800018,209.7200012,225.503006,76.4308014
2313,Cell_04166,46.1805,13.2278004,9.9250002,36.2148018,646.7470093,29.8740997,2.4638901,27.4102001,17.2241001,9.7342596,21.5769005,5.9777799,731.8439941,79.3889008,45.9472008,16.6175995,213.1269989,150.8659973,197.9290009,156.5610046,423.5620117
2314,Cell_04167,61.6805,6.5824099,7.34167,25.9167004,755.0050049,22.8971996,-5.4648199,28.3619995,17.4230995,-2.3351901,16.3556004,-2.03333,741.7620239,94.4453964,34.3361015,28.8064995,251.3959961,120.3949966,250.7579956,129.6300049,399.2009888
2315,Cell_04169,37.8585014,17.9333,4.8666701,34.7000008,327.7330017,25.9333,11.9333,14,15.9333,21.7000008,22.4666996,14.5,1095.829956,141.1999969,35.7000008,38.6333008,402.3999939,140.9669952,191.3670044,332.3330078,216
2316,Cell_04171,60.6805,3.22315,7.3898101,26.8574009,718.0449829,18.6574001,-8.8805599,27.5380001,10.3056002,-2.2083299,12.5583,-4.8796301,748.007019,81.3046036,36.4093018,23.8278008,230.3569946,127.5230026,225.3130035,166.9499969,1006.5
2317,Cell_04172,52.6805,11.6491003,7.6361098,36.2897987,493.5329895,23.9934998,2.9138899,21.0795994,8.0222197,11.8037004,18.0639,6.1592598,661.4940186,71.6583023,42.8417015,17.2556,203.7480011,137.7890015,154.2689972,181.5650024,48.8403015
2318,Cell_04173,48.6805,12.4906998,8.63241,34.7925987,585.2730103,27.5832996,2.76667,24.8167,7.0286999,21.2315006,20.0592995,5.9175901,631.1939697,67.5981979,38.020401,18.4806004,193.3829956,124.0999985,124.7080002,188.7899933,196.4649963
2319,Cell_04174,43.1805,11.4240999,11.4398003,36.9630013,738.375,29.3129997,-1.66019,30.9731998,16.2509003,7.4611101,20.7306004,2.5592599,657.4320068,79.842598,37.3027992,23.5786991,219.8670044,126.6190033,181.1430054,131.8880005,740.1669922
2320,Cell_04178,57.1805,8.8268499,8.6138897,32.1306,678.0339966,24.7528,-2.1564801,26.9092999,14.3369999,3.1731501,17.7138996,1.25556,661.8339844,69.3102036,40.5962982,16.4619999,190.9550018,129.8439941,184.8990021,159.3869934,214.1109924
2321,Cell_04179,45.6805,14.0907001,10.1546001,30.3833008,902.1170044,32.6472015,-0.811111,33.4583015,23.4694004,3.52685,25.3148003,3.10833,489.5740051,70.0454025,22.7758999,35.165699,182.7380066,79.4380035,166.4259949,82.2073975,43.9375
2322,Cell_04180,45.1805,15.1657,10.2082996,38.9916992,599.0089722,30.5119991,4.3379598,26.1741009,8.4824104,23.5147991,22.8008995,8.3999996,854.9719849,100.4089966,39.7879982,27.5851994,285.394989,133.9989929,143.6790009,269.2619934,75.118103
2323,Cell_04181,60.1805,7.84167,7.9833298,28.0944004,738.3049927,24.1278,-4.36204,28.4897995,18.5935001,0.103704,17.4601994,-0.596296,728.1820068,81.4972,36.1666985,22.5657005,229.0379944,128.4730072,229.0809937,143.9210052,199.4790039
